operation_id,timestamp,symbol,side,quantity,price,total_value,commission,net_value,exchange,tax_year
BTCUSDT_2026-02-13T03:30:43.035970_1507573464320,2026-02-13T03:30:43.035970,BTCUSDT,buy,0.0010746053150878408,66775.88125499999,71.76,0.07,71.69,Binance,2026
BTCUSDT_2026-02-13T03:31:19.135596_1507575649792,2026-02-13T03:31:19.135596,BTCUSDT,buy,0.0005365424983299531,66770.14839,35.83,0.04,35.79,Binance,2026
BTCUSDT_2026-02-13T03:31:55.183014_1507575628800,2026-02-13T03:31:55.183014,BTCUSDT,buy,0.0002678197486323354,66782.35449,17.89,0.02,17.87,Binance,2026
BTCUSDT_2026-02-13T03:32:31.296868_1507573457536,2026-02-13T03:32:31.296868,BTCUSDT,buy,0.0001336509161417155,66811.34898000001,8.93,0.01,8.92,Binance,2026
BTCUSDT_2026-02-13T03:35:04.777387_1507575651008,2026-02-13T03:35:04.777387,BTCUSDT,sell,0.0020142727547586086,66622.37215,134.2,0.13,134.06,Binance,2026
BTCUSDT_2026-02-13T03:35:31.816986_1507574389568,2026-02-13T03:35:31.816986,BTCUSDT,buy,0.0010724737503046515,66689.02785,71.52,0.07,71.45,Binance,2026
BTCUSDT_2026-02-13T03:36:08.160329_1507572858816,2026-02-13T03:36:08.160329,BTCUSDT,buy,0.000535245233034425,66712.329495,35.71,0.04,35.67,Binance,2026
BTCUSDT_2026-02-13T03:36:47.005544_1507573011328,2026-02-13T03:36:47.005544,BTCUSDT,buy,0.0002671761714798891,66723.535095,17.83,0.02,17.81,Binance,2026
BTCUSDT_2026-02-13T03:37:23.138861_1507574715200,2026-02-13T03:37:23.138861,BTCUSDT,buy,0.0001334610411814199,66686.836755,8.9,0.01,8.89,Binance,2026
BTCUSDT_2026-02-13T03:40:05.542441_1507573012416,2026-02-13T03:40:05.542441,BTCUSDT,sell,0.002011427506806329,66665.95035000001,134.09,0.13,133.96,Binance,2026
BTCUSDT_2026-02-13T03:40:23.600645_1507574771392,2026-02-13T03:40:23.600645,BTCUSDT,buy,0.001070790334381185,66732.64964999999,71.46,0.07,71.39,Binance,2026
BTCUSDT_2026-02-13T03:40:59.742827_1507575629248,2026-02-13T03:40:59.742827,BTCUSDT,buy,0.0005349133194864078,66692.539605,35.67,0.04,35.64,Binance,2026
BTCUSDT_2026-02-13T03:41:35.872227_1507573019520,2026-02-13T03:41:35.872227,BTCUSDT,buy,0.00026702613845071174,66699.83325,17.81,0.02,17.79,Binance,2026
BTCUSDT_2026-02-13T03:42:12.284500_1507574763264,2026-02-13T03:42:12.284500,BTCUSDT,buy,0.0001332577638999521,66727.347,8.89,0.01,8.88,Binance,2026
BTCUSDT_2026-02-13T03:45:06.389526_1507574719616,2026-02-13T03:45:06.389526,BTCUSDT,sell,0.0020080085500247375,66662.39213000001,133.86,0.13,133.72,Binance,2026
BTCUSDT_2026-02-13T03:45:15.448014_1507573020096,2026-02-13T03:45:15.448014,BTCUSDT,buy,0.0010690259402670848,66729.08787,71.34,0.07,71.26,Binance,2026
BTCUSDT_2026-02-13T03:45:51.613458_1507575640768,2026-02-13T03:45:51.613458,BTCUSDT,buy,0.000533905537209289,66704.76571499999,35.61,0.04,35.58,Binance,2026
BTCUSDT_2026-02-13T03:46:27.765997_1507574717184,2026-02-13T03:46:27.765997,BTCUSDT,buy,0.00026666499721023947,66676.55161499999,17.78,0.02,17.76,Binance,2026
BTCUSDT_2026-02-13T03:47:03.833803_1507574763648,2026-02-13T03:47:03.833803,BTCUSDT,buy,0.0001331698404326721,66657.82225499999,8.88,0.01,8.87,Binance,2026
BTCUSDT_2026-02-13T03:50:07.372407_1507574477696,2026-02-13T03:50:07.372407,BTCUSDT,sell,0.0020038711674198197,66513.776475,133.29,0.13,133.15,Binance,2026
BTCUSDT_2026-02-13T03:50:43.517453_1507574771584,2026-02-13T03:50:43.517453,BTCUSDT,buy,0.0010669413874704763,66583.705215,71.04,0.07,70.97,Binance,2026
BTCUSDT_2026-02-13T03:51:19.605467_1507574764224,2026-02-13T03:51:19.605467,BTCUSDT,buy,0.0005324985902912106,66605.16594,35.47,0.04,35.43,Binance,2026
BTCUSDT_2026-02-13T03:51:55.712931_1507573430144,2026-02-13T03:51:55.712931,BTCUSDT,buy,0.0002660091413150061,66565.266,17.71,0.02,17.69,Binance,2026
BTCUSDT_2026-02-13T03:52:31.773322_1507574712832,2026-02-13T03:52:31.773322,BTCUSDT,buy,0.0001328369426951781,66549.258,8.84,0.01,8.83,Binance,2026
BTCUSDT_2026-02-13T03:55:08.222411_1507572895872,2026-02-13T03:55:08.222411,BTCUSDT,sell,0.002000137774095775,66437.30473,132.88,0.13,132.75,Binance,2026
BTCUSDT_2026-02-13T03:55:35.337493_1507574407168,2026-02-13T03:55:35.337493,BTCUSDT,buy,0.0010645130616536997,66530.038395,70.82,0.07,70.75,Binance,2026
BTCUSDT_2026-02-13T03:56:11.479152_1507573156864,2026-02-13T03:56:11.479152,BTCUSDT,buy,0.0005314478897981266,66531.28902,35.36,0.04,35.32,Binance,2026
BTCUSDT_2026-02-13T03:56:47.564465_1507575656896,2026-02-13T03:56:47.564465,BTCUSDT,buy,0.0002654117968197661,66509.588175,17.65,0.02,17.63,Binance,2026
BTCUSDT_2026-02-13T03:57:23.663230_1507573451712,2026-02-13T03:57:23.663230,BTCUSDT,buy,0.00013252323984686964,66501.32404499999,8.81,0.01,8.8,Binance,2026
BTCUSDT_2026-02-13T04:00:09.121137_1507574769344,2026-02-13T04:00:09.121137,BTCUSDT,sell,0.0019967425848817118,66500.723005,132.78,0.13,132.65,Binance,2026
BTCUSDT_2026-02-13T04:00:24.470812_1507574715584,2026-02-13T04:00:24.470812,BTCUSDT,buy,0.0010626192142749926,66589.288005,70.76,0.07,70.69,Binance,2026
BTCUSDT_2026-02-13T04:01:03.337002_1507574475840,2026-02-13T04:01:03.337002,BTCUSDT,buy,0.0005303373934880697,66611.258985,35.33,0.04,35.29,Binance,2026
BTCUSDT_2026-02-13T04:01:39.430771_1507573252544,2026-02-13T04:01:39.430771,BTCUSDT,buy,0.00026481420569365,66600.34353,17.64,0.02,17.62,Binance,2026
BTCUSDT_2026-02-13T04:02:15.523791_1507573457408,2026-02-13T04:02:15.523791,BTCUSDT,buy,0.0001322083465452985,66600.38355,8.81,0.01,8.8,Binance,2026
BTCUSDT_2026-02-13T04:05:09.975570_1507575792320,2026-02-13T04:05:09.975570,BTCUSDT,sell,0.00199237552648806,66474.10632,132.44,0.13,132.31,Binance,2026
BTCUSDT_2026-02-13T04:05:16.010564_1507573458176,2026-02-13T04:05:16.010564,BTCUSDT,buy,0.0010607582523962057,66540.61368,70.58,0.07,70.51,Binance,2026
BTCUSDT_2026-02-13T04:05:52.113776_1507575797120,2026-02-13T04:05:52.113776,BTCUSDT,buy,0.0005298491435862524,66507.226995,35.24,0.04,35.2,Binance,2026
BTCUSDT_2026-02-13T04:06:28.453694_1507573019456,2026-02-13T04:06:28.453694,BTCUSDT,buy,0.00026460746092630215,66487.016895,17.59,0.02,17.58,Binance,2026
BTCUSDT_2026-02-13T04:07:07.309925_1507574768448,2026-02-13T04:07:07.309925,BTCUSDT,buy,0.00013201390678750012,66532.999875,8.78,0.01,8.77,Binance,2026
BTCUSDT_2026-02-13T04:10:10.791302_1507573431616,2026-02-13T04:10:10.791302,BTCUSDT,sell,0.0019897149718787277,66426.77,132.17,0.13,132.04,Binance,2026
BTCUSDT_2026-02-13T04:10:43.862061_1507575807360,2026-02-13T04:10:43.862061,BTCUSDT,buy,0.0010592964504805486,66494.27051999999,70.44,0.07,70.37,Binance,2026
BTCUSDT_2026-02-13T04:11:19.952891_1507573266304,2026-02-13T04:11:19.952891,BTCUSDT,buy,0.0005289781294848717,66478.60269,35.17,0.04,35.13,Binance,2026
BTCUSDT_2026-02-13T04:11:56.095695_1507573263488,2026-02-13T04:11:56.095695,BTCUSDT,buy,0.00026395062095916337,66514.26051000001,17.56,0.02,17.54,Binance,2026
BTCUSDT_2026-02-13T04:12:32.445208_1507575645760,2026-02-13T04:12:32.445208,BTCUSDT,buy,0.00013171433777908582,66546.04639499998,8.77,0.01,8.76,Binance,2026
BTCUSDT_2026-02-13T04:15:11.558019_1507574495616,2026-02-13T04:15:11.558019,BTCUSDT,sell,0.0019868484596351358,66469.38868,132.06,0.13,131.93,Binance,2026
BTCUSDT_2026-02-13T04:15:35.627055_1507573259456,2026-02-13T04:15:35.627055,BTCUSDT,buy,0.0010576805516765348,66537.302025,70.38,0.07,70.3,Binance,2026
BTCUSDT_2026-02-13T04:16:11.708445_1507573266880,2026-02-13T04:16:11.708445,BTCUSDT,buy,0.0005277939808604426,66569.16794999999,35.13,0.04,35.1,Binance,2026
BTCUSDT_2026-02-13T04:16:47.812845_1507573261952,2026-02-13T04:16:47.812845,BTCUSDT,buy,0.0002634747193390262,66575.81126999999,17.54,0.02,17.52,Binance,2026
BTCUSDT_2026-02-13T04:17:23.872037_1507574495872,2026-02-13T04:17:23.872037,BTCUSDT,buy,0.0001315021594973214,66594.810765,8.76,0.01,8.75,Binance,2026
BTCUSDT_2026-02-13T04:20:12.297648_1507573164736,2026-02-13T04:20:12.297648,BTCUSDT,sell,0.0019837721083414855,66638.28419,132.2,0.13,132.06,Binance,2026
BTCUSDT_2026-02-13T04:20:36.391864_1507574726528,2026-02-13T04:20:36.391864,BTCUSDT,buy,0.0010567058833387327,66656.781735,70.44,0.07,70.37,Binance,2026
BTCUSDT_2026-02-13T04:21:12.437711_1507574718720,2026-02-13T04:21:12.437711,BTCUSDT,buy,0.0005279859542613434,66603.02487000001,35.17,0.04,35.13,Binance,2026
BTCUSDT_2026-02-13T04:21:48.515299_1507574725312,2026-02-13T04:21:48.515299,BTCUSDT,buy,0.00026387329543862726,66533.25,17.56,0.02,17.54,Binance,2026
BTCUSDT_2026-02-13T04:22:24.621829_1507574774464,2026-02-13T04:22:24.621829,BTCUSDT,buy,0.0001317813422275034,66511.709235,8.77,0.01,8.76,Binance,2026
BTCUSDT_2026-02-13T04:25:13.388821_1507574726528,2026-02-13T04:25:13.388821,BTCUSDT,sell,0.0019801204543569177,66464.920915,131.61,0.13,131.48,Binance,2026
BTCUSDT_2026-02-13T04:25:28.148863_1507573009792,2026-02-13T04:25:28.148863,BTCUSDT,buy,0.0010543479432901424,66531.419085,70.15,0.07,70.08,Binance,2026
BTCUSDT_2026-02-13T04:26:04.277850_1507574772800,2026-02-13T04:26:04.277850,BTCUSDT,buy,0.0005263762187983804,66532.26951,35.02,0.04,34.99,Binance,2026
BTCUSDT_2026-02-13T04:26:40.358490_1507573579520,2026-02-13T04:26:40.358490,BTCUSDT,buy,0.0002627389086364363,66546.01637999999,17.48,0.02,17.47,Binance,2026
BTCUSDT_2026-02-13T04:27:16.451818_1507574710656,2026-02-13T04:27:16.451818,BTCUSDT,buy,0.0001312024953738318,66530.718735,8.73,0.01,8.72,Binance,2026
BTCUSDT_2026-02-13T04:47:49.715283_1507573425024,2026-02-13T04:47:49.715283,BTCUSDT,sell,0.0019771353257553538,66293.24679500001,131.07,0.13,130.94,Binance,2026
BTCUSDT_2026-02-13T04:48:40.654362_1507574715264,2026-02-13T04:48:40.654362,BTCUSDT,buy,0.0010525109317309812,66375.09096,69.86,0.07,69.79,Binance,2026
BTCUSDT_2026-02-13T04:49:29.499321_1507574412160,2026-02-13T04:49:29.499321,BTCUSDT,buy,0.0005254499788765586,66377.09195999999,34.88,0.03,34.84,Binance,2026
BTCUSDT_2026-02-13T04:50:19.923549_1507574404288,2026-02-13T04:50:19.923549,BTCUSDT,buy,0.0002623345665865566,66376.13148,17.41,0.02,17.4,Binance,2026
BTCUSDT_2026-02-13T04:52:47.567205_1507574715712,2026-02-13T04:52:47.567205,BTCUSDT,buy,0.0001309040113973601,66409.82832,8.69,0.01,8.68,Binance,2026
BTCUSDT_2026-02-13T04:52:50.282806_1507573419648,2026-02-13T04:52:50.282806,BTCUSDT,sell,0.0019741280017921987,66343.45168,130.97,0.13,130.84,Binance,2026
BTCUSDT_2026-02-13T05:09:53.717434_1507574841216,2026-02-13T05:09:53.717434,BTCUSDT,buy,0.0010525162305200354,66310.22854499999,69.79,0.07,69.72,Binance,2026
BTCUSDT_2026-02-13T05:09:53.768519_1507573437760,2026-02-13T05:09:53.768519,BTCUSDT,sell,0.0010553452324396182,66243.951455,69.91,0.07,69.84,Binance,2026
BTCUSDT_2026-02-13T05:10:44.596392_1507574839360,2026-02-13T05:10:44.596392,BTCUSDT,buy,0.0010523036330418339,66313.14,69.78,0.07,69.71,Binance,2026
BTCUSDT_2026-02-13T05:11:33.004780_1507572801856,2026-02-13T05:11:33.004780,BTCUSDT,buy,0.0005253636732130524,66312.969915,34.84,0.03,34.8,Binance,2026
BTCUSDT_2026-02-13T05:15:57.720223_1507575820736,2026-02-13T05:15:57.720223,BTCUSDT,buy,0.0002624522105329886,66271.39914,17.39,0.02,17.38,Binance,2026
BTCUSDT_2026-02-13T05:15:57.771540_1507575818688,2026-02-13T05:15:57.771540,BTCUSDT,sell,0.001842992942554318,66205.16086,122.02,0.12,121.89,Binance,2026
BTCUSDT_2026-02-13T05:16:48.647188_1507574413760,2026-02-13T05:16:48.647188,BTCUSDT,buy,0.001051116593618866,66273.12,69.66,0.07,69.59,Binance,2026
BTCUSDT_2026-02-13T05:17:37.033014_1507573435648,2026-02-13T05:17:37.033014,BTCUSDT,buy,0.0005244230105399086,66316.93189499999,34.78,0.03,34.74,Binance,2026
BTCUSDT_2026-02-13T05:18:27.845963_1507575635264,2026-02-13T05:18:27.845963,BTCUSDT,buy,0.0002617944382999822,66322.914885,17.36,0.02,17.35,Binance,2026
BTCUSDT_2026-02-13T07:27:12.830750_1507573569216,2026-02-13T07:27:12.830750,BTCUSDT,buy,0.0001303484980006089,66502.17447,8.67,0.01,8.66,Binance,2026
BTCUSDT_2026-02-13T07:27:12.882254_1507574413824,2026-02-13T07:27:12.882254,BTCUSDT,sell,0.0019699626048276654,66435.70553,130.88,0.13,130.74,Binance,2026
BTCUSDT_2026-02-13T07:28:03.756061_1507574486720,2026-02-13T07:28:03.756061,BTCUSDT,buy,0.001048433140098449,66511.53915,69.73,0.07,69.66,Binance,2026
BTCUSDT_2026-02-13T07:35:29.359112_1507573387712,2026-02-13T07:35:29.359112,BTCUSDT,buy,0.0005244778611079021,66378.65273999999,34.81,0.03,34.78,Binance,2026
BTCUSDT_2026-02-13T07:35:29.411938_1507575821440,2026-02-13T07:35:29.411938,BTCUSDT,sell,0.0015731013635159165,66312.30726,104.32,0.1,104.21,Binance,2026
BTCUSDT_2026-02-13T07:36:20.260688_1507573010240,2026-02-13T07:36:20.260688,BTCUSDT,buy,0.001047619028427822,66353.16,69.51,0.07,69.44,Binance,2026
BTCUSDT_2026-02-13T09:07:35.388708_1507575656128,2026-02-13T09:07:35.388708,BTCUSDT,buy,0.0005198801912661831,66754.350495,34.7,0.03,34.67,Binance,2026
BTCUSDT_2026-02-13T09:07:35.442564_1507573167360,2026-02-13T09:07:35.442564,BTCUSDT,sell,0.0015694864126418876,66687.629505,104.67,0.1,104.56,Binance,2026
BTCUSDT_2026-02-13T09:08:14.217057_1507573002624,2026-02-13T09:08:14.217057,BTCUSDT,buy,0.0010425804122566966,66788.67765,69.63,0.07,69.56,Binance,2026
BTCUSDT_2026-02-13T09:09:14.574998_1507574410496,2026-02-13T09:09:14.574998,BTCUSDT,buy,0.0005205679779631352,66780.983805,34.76,0.03,34.73,Binance,2026
BTCUSDT_2026-02-13T09:09:53.401488_1509678810688,2026-02-13T09:09:53.401488,BTCUSDT,buy,0.00025988097369665183,66784.185405,17.36,0.02,17.34,Binance,2026
BTCUSDT_2026-02-13T09:10:29.481346_1507573163008,2026-02-13T09:10:29.481346,BTCUSDT,buy,0.00012971838235914456,66798.152385,8.66,0.01,8.66,Binance,2026
BTCUSDT_2026-02-13T09:12:35.872182_1507572994496,2026-02-13T09:12:35.872182,BTCUSDT,sell,0.001956558994085119,66779.903345,130.66,0.13,130.53,Binance,2026
BTCUSDT_2026-02-13T09:12:53.963038_1507574411456,2026-02-13T09:12:53.963038,BTCUSDT,buy,0.0010415273872751384,66846.716655,69.62,0.07,69.55,Binance,2026
BTCUSDT_2026-02-13T09:13:30.038130_1507574184192,2026-02-13T09:13:30.038130,BTCUSDT,buy,0.0005201640753135542,66823.35498,34.76,0.03,34.72,Binance,2026
BTCUSDT_2026-02-13T09:14:06.099873_1507573004096,2026-02-13T09:14:06.099873,BTCUSDT,buy,0.0002600575941955518,66729.35800499999,17.35,0.02,17.34,Binance,2026
BTCUSDT_2026-02-13T09:14:42.206504_1507574396480,2026-02-13T09:14:42.206504,BTCUSDT,buy,0.00012982417047435608,66734.25044999999,8.66,0.01,8.66,Binance,2026
BTCUSDT_2026-02-13T09:17:36.670637_1509678787328,2026-02-13T09:17:36.670637,BTCUSDT,sell,0.001953305784444881,66673.13675500001,130.23,0.13,130.1,Binance,2026
BTCUSDT_2026-02-13T09:17:45.717666_1507574404352,2026-02-13T09:17:45.717666,BTCUSDT,buy,0.001039997654397011,66739.843245,69.41,0.07,69.34,Binance,2026
BTCUSDT_2026-02-13T09:18:21.824807_1507575655808,2026-02-13T09:18:21.824807,BTCUSDT,buy,0.0005195184117299886,66701.323995,34.65,0.03,34.62,Binance,2026
BTCUSDT_2026-02-13T09:18:57.925162_1507574404480,2026-02-13T09:18:57.925162,BTCUSDT,buy,0.0002594565350065037,66678.932805,17.3,0.02,17.28,Binance,2026
BTCUSDT_2026-02-13T09:19:34.096191_1507575657408,2026-02-13T09:19:34.096191,BTCUSDT,buy,0.00012945329146514759,66720.30348,8.64,0.01,8.63,Binance,2026
BTCUSDT_2026-02-13T09:22:37.458637_1507573437120,2026-02-13T09:22:37.458637,BTCUSDT,sell,0.001949484209053232,66682.632005,130.0,0.13,129.87,Binance,2026
BTCUSDT_2026-02-13T09:23:13.571149_1507576095488,2026-02-13T09:23:13.571149,BTCUSDT,buy,0.0010379613809428088,66744.23544,69.28,0.07,69.21,Binance,2026
BTCUSDT_2026-02-13T09:23:49.674744_1507573444480,2026-02-13T09:23:49.674744,BTCUSDT,buy,0.0005180332189266863,66765.976305,34.59,0.03,34.55,Binance,2026
BTCUSDT_2026-02-13T09:24:25.815817_1507576302784,2026-02-13T09:24:25.815817,BTCUSDT,buy,0.0002584574642182174,66810.018315,17.27,0.02,17.25,Binance,2026
BTCUSDT_2026-02-13T09:25:01.951368_1507576099840,2026-02-13T09:25:01.951368,BTCUSDT,buy,0.00012896560665763934,66845.876235,8.62,0.01,8.61,Binance,2026
BTCUSDT_2026-02-13T09:27:38.269921_1507575817920,2026-02-13T09:27:38.269921,BTCUSDT,sell,0.0019466247565020887,66740.18321500001,129.92,0.13,129.79,Binance,2026
BTCUSDT_2026-02-13T09:28:05.374446_1507575658816,2026-02-13T09:28:05.374446,BTCUSDT,buy,0.0010365134856520132,66791.67915,69.23,0.07,69.16,Binance,2026
BTCUSDT_2026-02-13T09:28:41.431519_1507575811264,2026-02-13T09:28:41.431519,BTCUSDT,buy,0.0005173575056239703,66807.376995,34.56,0.03,34.53,Binance,2026
BTCUSDT_2026-02-13T09:29:17.601608_1507576465536,2026-02-13T09:29:17.601608,BTCUSDT,buy,0.00025822633298742937,66824.005305,17.26,0.02,17.24,Binance,2026
BTCUSDT_2026-02-13T09:29:53.664217_1507576469696,2026-02-13T09:29:53.664217,BTCUSDT,buy,0.00012893167083580416,66817.662135,8.61,0.01,8.61,Binance,2026
BTCUSDT_2026-02-13T09:32:39.113394_1507573002112,2026-02-13T09:32:39.113394,BTCUSDT,sell,0.001942980861116968,66781.22268500002,129.75,0.13,129.62,Binance,2026
BTCUSDT_2026-02-13T09:32:54.166263_1507575797312,2026-02-13T09:32:54.166263,BTCUSDT,buy,0.0010343735363157523,66848.037315,69.15,0.07,69.08,Binance,2026
BTCUSDT_2026-02-13T09:33:30.518366_1507573445888,2026-02-13T09:33:30.518366,BTCUSDT,buy,0.0005158905507268018,66915.44099999999,34.52,0.03,34.49,Binance,2026
BTCUSDT_2026-02-13T09:34:04.070307_1507574407296,2026-02-13T09:34:04.070307,BTCUSDT,buy,0.00025748900727693406,66933.42998999999,17.23,0.02,17.22,Binance,2026
BTCUSDT_2026-02-13T09:34:30.397705_1507573154304,2026-02-13T09:34:30.397705,BTCUSDT,buy,0.00012855132251075754,66933.42998999999,8.6,0.01,8.6,Binance,2026
BTCUSDT_2026-02-13T09:37:39.882880_1507576479232,2026-02-13T09:37:39.882880,BTCUSDT,sell,0.001939492412644271,66853.5565,129.66,0.13,129.53,Binance,2026
BTCUSDT_2026-02-13T09:37:42.937578_1507576308224,2026-02-13T09:37:42.937578,BTCUSDT,buy,0.0010324837420424779,66920.4435,69.09,0.07,69.03,Binance,2026
BTCUSDT_2026-02-13T09:38:19.052321_1507576467264,2026-02-13T09:38:19.052321,BTCUSDT,buy,0.0005158909181927492,66865.48603500001,34.5,0.03,34.46,Binance,2026
BTCUSDT_2026-02-13T09:38:55.196609_1507575656000,2026-02-13T09:38:55.196609,BTCUSDT,buy,0.0002574515514705888,66893.239905,17.22,0.02,17.2,Binance,2026
BTCUSDT_2026-02-13T09:39:31.246937_1507576302336,2026-02-13T09:39:31.246937,BTCUSDT,buy,0.00012859761411965426,66859.43301,8.6,0.01,8.59,Binance,2026
BTCUSDT_2026-02-13T09:42:40.704121_1507575798528,2026-02-13T09:42:40.704121,BTCUSDT,sell,0.001936971472181483,66832.736915,129.45,0.13,129.32,Binance,2026
BTCUSDT_2026-02-13T09:42:53.041222_1507575820992,2026-02-13T09:42:53.041222,BTCUSDT,buy,0.0010305596622109587,66940.99376999999,68.99,0.07,68.92,Binance,2026
BTCUSDT_2026-02-13T09:43:19.797146_1507574387328,2026-02-13T09:43:19.797146,BTCUSDT,buy,0.0005145066537189056,66940.99376999999,34.44,0.03,34.41,Binance,2026
BTCUSDT_2026-02-13T09:43:43.856297_1507575647360,2026-02-13T09:43:43.856297,BTCUSDT,buy,0.0002570084456893414,66904.2354,17.19,0.02,17.18,Binance,2026
BTCUSDT_2026-02-13T09:44:07.931930_1507576315200,2026-02-13T09:44:07.931930,BTCUSDT,buy,0.00012828957007881336,66915.62108999999,8.58,0.01,8.58,Binance,2026
BTCUSDT_2026-02-13T09:47:41.370628_1507574179776,2026-02-13T09:47:41.370628,BTCUSDT,sell,0.0019337313957728654,66953.96627,129.47,0.13,129.34,Binance,2026
BTCUSDT_2026-02-13T09:47:50.721164_1507576476160,2026-02-13T09:47:50.721164,BTCUSDT,buy,0.0010291710974625536,67033.5,68.99,0.07,68.92,Binance,2026
BTCUSDT_2026-02-13T09:48:17.479979_1507574477440,2026-02-13T09:48:17.479979,BTCUSDT,buy,0.0005138134131154057,67033.5,34.44,0.03,34.41,Binance,2026
BTCUSDT_2026-02-13T09:48:41.548903_1507573255552,2026-02-13T09:48:41.548903,BTCUSDT,buy,0.00025646173423331925,67049.04776999999,17.2,0.02,17.18,Binance,2026
BTCUSDT_2026-02-13T09:49:05.589164_1507576305984,2026-02-13T09:49:05.589164,BTCUSDT,buy,0.00012808084736388873,67026.85668,8.58,0.01,8.58,Binance,2026
BTCUSDT_2026-02-13T09:52:42.129237_1507572900736,2026-02-13T09:52:42.129237,BTCUSDT,sell,0.0019300721291063824,66949.158675,129.22,0.13,129.09,Binance,2026
BTCUSDT_2026-02-13T09:52:48.439295_1507574721600,2026-02-13T09:52:48.439295,BTCUSDT,buy,0.001028075369669808,66981.474,68.86,0.07,68.79,Binance,2026
BTCUSDT_2026-02-13T09:53:15.261444_1507574471744,2026-02-13T09:53:15.261444,BTCUSDT,buy,0.0005132663712888091,66981.474,34.38,0.03,34.34,Binance,2026
BTCUSDT_2026-02-13T09:53:39.318059_1507575817984,2026-02-13T09:53:39.318059,BTCUSDT,buy,0.0002561840118004407,66998.23237499999,17.16,0.02,17.15,Binance,2026
BTCUSDT_2026-02-13T09:54:03.372309_1507575650240,2026-02-13T09:54:03.372309,BTCUSDT,buy,0.00012784814128106173,67025.305905,8.57,0.01,8.56,Binance,2026
BTCUSDT_2026-02-13T09:57:42.966775_1507575647744,2026-02-13T09:57:42.966775,BTCUSDT,sell,0.0019275283304037245,66915.02575,128.98,0.13,128.85,Binance,2026
BTCUSDT_2026-02-13T09:57:46.265490_1507572997952,2026-02-13T09:57:46.265490,BTCUSDT,buy,0.0010260736507259277,66989.467995,68.74,0.07,68.67,Binance,2026
BTCUSDT_2026-02-13T09:58:13.114528_1507573439424,2026-02-13T09:58:13.114528,BTCUSDT,buy,0.0005122670136065068,66989.467995,34.32,0.03,34.28,Binance,2026
BTCUSDT_2026-02-13T09:58:37.123069_1507574488000,2026-02-13T09:58:37.123069,BTCUSDT,buy,0.0002557427998016512,66991.13883,17.13,0.02,17.12,Binance,2026
BTCUSDT_2026-02-13T09:59:01.210475_1507673478336,2026-02-13T09:59:01.210475,BTCUSDT,buy,0.00012771805925592682,66970.92873,8.55,0.01,8.54,Binance,2026
BTCUSDT_2026-02-13T10:02:44.564540_1507575798912,2026-02-13T10:02:44.564540,BTCUSDT,sell,0.001923062662797594,66861.93231,128.58,0.13,128.45,Binance,2026
BTCUSDT_2026-02-13T10:03:10.883139_1507574388288,2026-02-13T10:03:10.883139,BTCUSDT,buy,0.0010238928340545277,66928.82769,68.53,0.07,68.46,Binance,2026
BTCUSDT_2026-02-13T10:03:34.911910_1507574389568,2026-02-13T10:03:34.911910,BTCUSDT,buy,0.0005110483696453812,66945.83619,34.21,0.03,34.18,Binance,2026
BTCUSDT_2026-02-13T10:03:58.955052_1507673473728,2026-02-13T10:03:58.955052,BTCUSDT,buy,0.00025518829033202675,66933.36996,17.08,0.02,17.06,Binance,2026
BTCUSDT_2026-02-13T10:04:23.289842_1507574394304,2026-02-13T10:04:23.289842,BTCUSDT,buy,0.00012740255684491904,66933.43999500001,8.53,0.01,8.52,Binance,2026
BTCUSDT_2026-02-13T10:07:47.489240_1509678786304,2026-02-13T10:07:47.489240,BTCUSDT,sell,0.0019212619940089301,66833.656455,128.4,0.13,128.28,Binance,2026
